,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
47,"Index(['MgO', 'SiO2', 'P2O5'], dtype='object')",3,70.25949273490356,0.9368294160988864,0.9289330931112472,108.44436193950037,112.33187253751336
48,"Index(['MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",3,58.19952257359761,0.9476725822998464,0.9411316550873272,103.35976850146123,107.24727909947421
49,"Index(['MgO', 'SiO2', 'L/S'], dtype='object')",3,67.23983793224933,0.9395443995073661,0.9319874494457869,107.25826466367802,111.145775261691
50,"Index(['MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",3,46.02740046809366,0.9586165847511814,0.9534436578450791,97.02448121150451,100.9119918095175
51,"Index(['MgO', 'P2O5', 'L/S'], dtype='object')",3,58.170088332911675,0.9476990467404286,0.9411614275829822,103.34610987513642,107.23362047314941
52,"Index(['MgO', 'Concentration(mM)', 'L/S'], dtype='object')",3,55.86809233084108,0.949768780322729,0.9434898778630701,102.2559076997093,106.14341829772229
53,"Index(['Al2O3', 'SiO2', 'P2O5'], dtype='object')",3,294.158838007617,0.7355206416487121,0.7024607218548011,147.10632235399387,150.99383295200687
54,"Index(['Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",3,284.0846305567842,0.744578400853027,0.7126507009596553,146.16543450550586,150.05294510351885
55,"Index(['Al2O3', 'SiO2', 'L/S'], dtype='object')",3,209.51861642146218,0.8116209949389213,0.7880736193062864,137.94502551952874,141.83253611754174
56,"Index(['Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",3,296.01702000166904,0.7338499429717135,0.7005811858431776,147.27634313320465,151.16385373121764
57,"Index(['Al2O3', 'P2O5', 'L/S'], dtype='object')",3,185.7285503735284,0.8330107360941041,0.8121370781058672,134.69081284193726,138.57832343995025
58,"Index(['Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",3,207.33634617124315,0.8135830826308508,0.7902809679597071,137.66232846506267,141.54983906307567
59,"Index(['SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",3,343.1588468299763,0.6914645426366217,0.6528976104661994,151.26630856781884,155.15381916583183
60,"Index(['SiO2', 'P2O5', 'L/S'], dtype='object')",3,167.09464224109195,0.8497645555605654,0.8309851250056361,131.83621545218568,135.72372605019868
61,"Index(['SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",3,221.2421999954177,0.8010802752304176,0.7762153096342198,139.41505219416746,143.30256279218045
62,"Index(['P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",3,198.18610121045268,0.8218101035572943,0.7995363665019561,136.44366075875297,140.33117135676596
63,"Index(['const', 'MgO', 'Al2O3', 'SiO2'], dtype='object')",4,18.178533971742226,0.9197945571324139,0.9093329776279462,73.94160444968584,79.12495191370316
64,"Index(['const', 'MgO', 'Al2O3', 'P2O5'], dtype='object')",4,18.115637586854806,0.9200720620408134,0.9096466788287456,73.84802446044657,79.03137192446388
65,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",4,19.363971834834892,0.9145642910972569,0.9034205029795078,75.64726928518131,80.83061674919863
66,"Index(['const', 'MgO', 'Al2O3', 'L/S'], dtype='object')",4,19.259089166468193,0.9150270435325502,0.9039436144281002,75.50062948329432,80.68397694731163
67,"Index(['const', 'MgO', 'SiO2', 'P2O5'], dtype='object')",4,17.92840956734163,0.9208981300969954,0.9105804948922557,73.56752310763838,78.7508705716557
68,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",4,57.767850917032064,0.7451226774660975,0.7118778093095015,105.1587604384557,110.34210790247302
69,"Index(['const', 'MgO', 'SiO2', 'L/S'], dtype='object')",4,60.719914298343625,0.7320978894804806,0.6971541359344564,106.50442189582363,111.68776935984094
70,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",4,39.26210390510933,0.8267718157846218,0.8041768352347899,94.73209937473888,99.9154468387562
71,"Index(['const', 'MgO', 'P2O5', 'L/S'], dtype='object')",4,40.21662720554266,0.8225603670419623,0.799416067090914,95.3806595100453,100.56400697406262
72,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S'], dtype='object')",4,51.46610443613925,0.7729265899336781,0.7433083190554622,102.04001787769013,107.22336534170745
73,"Index(['const', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,17.887340942455204,0.9210793288257872,0.9107853282378464,73.5056032348373,78.68895069885461
74,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,198.43422824701753,0.12448907148509936,0.01029199385272106,138.47744334811455,143.66079081213186
75,"Index(['const', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,198.38616120221613,0.12470114791665454,0.010531732427522589,138.47090230208724,143.65424976610456
76,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,147.6567629180386,0.3485241394798555,0.2635490272380976,130.49712650395875,135.68047396797607
77,"Index(['const', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,147.94763243280244,0.34724079516371986,0.2620982901850747,130.55026156931484,135.7336090333322
78,"Index(['const', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,204.56307645227204,0.097448002863462,-0.020276170676086336,139.2987474072455,144.4820948712628
79,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,58.43773117932592,0.7421671012249633,0.7085367231238716,105.47005301331072,110.65340047732803
80,"Index(['const', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,60.11928929395492,0.7347479048529648,0.7001498054859603,106.23601548157617,111.41936294559349
81,"Index(['const', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,196.87477433302007,0.1313695323626477,0.018069906149080106,138.26441772096055,143.44776518497787
82,"Index(['const', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,147.65853894433153,0.34851630348078144,0.2635401691521878,130.4974512599711,135.6807987239884
83,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,18.097004879866027,0.983728912341627,0.9808991579662577,73.82023951580706,79.00358697982438
84,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,26.128128642407752,0.9765080976486419,0.972422549413623,83.73642182450693,88.91976928852425
85,"Index(['MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,18.823293560545178,0.9830759033566008,0.980132582201227,74.88265370663706,80.06600117065437
86,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,18.24467411691726,0.9835961423547448,0.9807432975468743,74.03966203309298,79.2230094971103
87,"Index(['MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,17.199726154950667,0.9845356591422169,0.9818462085582546,72.44720889759479,77.63055636161211
88,"Index(['MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",4,17.790860504894273,0.9840041679430014,0.9812222841070016,73.35957691858732,78.54292438260464
89,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,45.39807352205655,0.9591824150624799,0.9520837046385634,98.65276652016216,103.83611398417948
90,"Index(['MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,55.075495794228985,0.9504814069595979,0.9418694777351801,103.8701175708793,109.05346503489662
91,"Index(['MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,55.75955685715334,0.9498663649903655,0.9411474719452116,104.20340352651677,109.38675099053408
92,"Index(['MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,45.966183920519754,0.9586716247878245,0.9514840812726636,98.98854724851243,104.17189471252975
93,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",4,283.2400438642087,0.7453377720418628,0.7010486889187084,148.08504365147004,153.26839111548736
94,"Index(['Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",4,161.23561944538983,0.8550324258039634,0.8298206737698701,132.87248819998877,138.05583566400608
95,"Index(['Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",4,196.5901567015465,0.8232450234887798,0.792505027573785,138.22535615900674,143.40870362302405
96,"Index(['Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,180.43040569050868,0.8377743186391952,0.809561156663403,135.9094041742631,141.09275163828042
97,"Index(['SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",4,164.8309375487899,0.8517998612769326,0.8260259241077035,133.46793425887063,138.65128172288794
98,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",5,17.872282816393277,0.9211457667283942,0.906808633406284,75.48286421328356,81.9620485433052
99,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",5,17.472253664439094,0.9229107338782372,0.9088945036742803,74.87166659146129,81.35085092148293
100,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",5,17.14766569666164,0.924342847256882,0.9105870013035878,74.36536085182229,80.84454518184393
101,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",5,17.407180283429348,0.92319784390322,0.9092338155219872,74.7709204997439,81.25010482976555
102,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",5,17.061651107122184,0.9247223519109872,0.9110355068038939,74.22958504402271,80.70876937404435
103,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",5,17.387367345872715,0.9232852604921324,0.9093371260361565,74.74017146529476,81.2193557953164
104,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,17.229163059560612,0.9239832730418208,0.9101620499585155,74.49337922932936,80.97256355935102
105,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,16.82120327105267,0.92578323092403,0.9122892729102173,73.8463705435976,80.32555487361924
106,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,51.35887652399357,0.7733996898104217,0.7321996334123166,103.98370559539516,110.46288992541682
107,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,29.528815485274198,0.8697160218181959,0.8460280257851406,89.03998314388618,95.51916747390783
108,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,17.190998250485556,0.9241516598555529,0.9103610525565625,74.43350442176933,80.91268875179097
109,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,16.68990636421434,0.9263625255237201,0.9129738938007601,73.6347968497979,80.11398117981955
110,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,187.95833841259852,0.17070970648832418,0.019929653122564894,139.01303443119824,145.49221876121987
111,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,147.64240629562298,0.34858748228080505,0.23014884269549685,132.49450117448993,138.97368550451156
112,"Index(['const', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,57.58818278890381,0.7459153905533089,0.6997181888357287,107.07465485288323,113.55383918290488
113,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",5,17.379449275578764,0.9843740693836137,0.9808227215162532,74.72787307721048,81.20705740723213
114,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",5,17.081760885601238,0.984641722175905,0.9811512044886106,74.26138995454745,80.7405742845691
115,"Index(['MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",5,16.066320687912704,0.9855547084174464,0.9822716876032297,72.60666576258502,79.08585009260668
116,"Index(['MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,14.690268728009684,0.9867919221006326,0.9837900862144128,70.18908805949131,76.66827238951296
117,"Index(['MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,45.209662786035416,0.959351815889961,0.9501135922285885,100.5404781568948,107.01966248691645
118,"Index(['Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",5,155.01249683743697,0.8606276596083957,0.8289521277012128,133.80974034846184,140.28892467848348
119,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",6,17.172252481271997,0.9242343679949443,0.9061949318032644,76.40404645093159,84.17906764695756
120,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'L/S'], dtype='object')",6,16.689858176104416,0.9263627381343027,0.9088300567377081,75.63471889364777,83.40974008967373
121,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",6,14.359057846108154,0.936646453696507,0.9215622760051991,71.57337111129524,79.3483923073212
122,"Index(['const', 'MgO', 'Al2O3', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,14.236533867943281,0.9371870412898679,0.9222315749303126,71.34199505247604,79.11701624850201
123,"Index(['const', 'MgO', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,13.977036135706284,0.9383319702797168,0.9236491060606018,70.84530949639026,78.62033069241623
124,"Index(['const', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,13.735462897323057,0.9393978146761683,0.9249687229323988,70.37457297807157,78.14959417409754
125,"Index(['MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",6,14.280669715398563,0.9871601941701392,0.9834916782187504,71.42557048646268,79.20059168248865
126,"Index(['const', 'MgO', 'Al2O3', 'SiO2', 'P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",7,13.72932498114605,0.9394248957535547,0.9212523644796211,72.36250488999664,81.43336295202695
